numBedrooms,price,latitude,longitude
2,3100,37.6658679,-122.4036976
2,2550,37.6658679,-122.4036976
2,2550,37.6658679,-122.4036976
3,2395,37.6659934,-122.4534729
4,3500,37.6660309,-122.402441
4,3500,37.6660309,-122.402441
4,3500,37.6660309,-122.402441
0,3500,37.6660905,-122.4032447
3,3500,37.6660905,-122.4032447
3,3900,37.6660905,-122.4032447
3,3700,37.6660905,-122.4032447
3,3600,37.6660905,-122.4032447
3,3700,37.6660905,-122.4032447
3,3995,37.6660905,-122.4032447
3,3700,37.6660905,-122.4032447
3,3600,37.6660905,-122.4032447
3,3500,37.6660905,-122.4032447
3,3500,37.6660905,-122.4032447
3,3900,37.6660905,-122.4032447
3,3700,37.6660905,-122.4032447
3,3600,37.6660905,-122.4032447
4,3500,37.6660905,-122.4032447
4,3500,37.6660905,-122.4032447
4,3500,37.6660905,-122.4032447
4,3500,37.6660905,-122.4032447
4,3500,37.6660905,-122.4032447
4,3500,37.6660905,-122.4032447
4,3500,37.6660905,-122.4032447
4,3500,37.6660905,-122.4032447
4,3500,37.6660905,-122.4032447
4,3400,37.6660905,-122.4032447
4,3500,37.6660916,-122.4032447
3,2999,37.6660927,-122.4231977
0,2125,37.666144,-122.403815
1,1895,37.666144,-122.403815
1,1895,37.666144,-122.403815
1,1800,37.666144,-122.403815
2,4000,37.666144,-122.403815
2,2650,37.666144,-122.403815
2,3450,37.666144,-122.403815
2,4000,37.666144,-122.403815
2,2650,37.666144,-122.403815
2,2650,37.666144,-122.403815
2,3000,37.666144,-122.403815
2,3000,37.666144,-122.403815
2,2125,37.666144,-122.403815
2,2650,37.666144,-122.403815
2,2650,37.666144,-122.403815
2,2650,37.666144,-122.403815
2,2350,37.666144,-122.403815
2,2125,37.666144,-122.403815
2,2350,37.666144,-122.403815
2,3000,37.666144,-122.403815
2,2650,37.666144,-122.403815
2,3250,37.666144,-122.403815
2,2650,37.666144,-122.403815
1,1350,37.6662,-122.465
1,1350,37.6662,-122.465
1,1350,37.6662,-122.465
1,1350,37.6662,-122.465
2,1490,37.6662106,-122.4649264
2,1460,37.6662106,-122.4649264
3,2400,37.6662567,-122.4562071
3,2100,37.6662567,-122.4562071
2,2180,37.666272,-122.427331
2,2180,37.666272,-122.427331
1,2300,37.666296,-122.4049977
1,2300,37.666296,-122.4049977
1,2300,37.666296,-122.4049977
1,2300,37.666296,-122.4049977
2,2550,37.666296,-122.4049977
3,2800,37.6662992,-122.4458139
3,3680,37.666343,-122.401863
3,3500,37.666343,-122.401863
3,3195,37.666464,-122.4288922
2,13000,37.666506,-122.451194
2,13000,37.666506,-122.451194
2,13000,37.666506,-122.451194
2,13000,37.666506,-122.451194
2,12000,37.666506,-122.451194
2,12000,37.666506,-122.451194
2,1950,37.6665821,-122.4104688
0,1325,37.6666543,-122.4801186
0,1502,37.6666543,-122.4801186
0,1539,37.6666543,-122.4801186
0,1484,37.6666543,-122.4801186
0,1325,37.6666543,-122.4801186
1,1594,37.6666543,-122.4801186
1,1708,37.6666543,-122.4801186
1,1650,37.6666543,-122.4801186
1,1731,37.6666543,-122.4801186
1,1737,37.6666543,-122.4801186
1,1725,37.6666543,-122.4801186
1,1700,37.6666543,-122.4801186
1,1605,37.6666543,-122.4801186
1,1675,37.6666543,-122.4801186
1,1750,37.6666543,-122.4801186
1,1650,37.6666543,-122.4801186
1,1575,37.6666543,-122.4801186
1,1675,37.6666543,-122.4801186
1,1580,37.6666543,-122.4801186
1,1525,37.6666543,-122.4801186
1,1625,37.6666543,-122.4801186
1,1615,37.6666543,-122.4801186
2,2102,37.6666543,-122.4801186
2,1993,37.6666543,-122.4801186
3,3395,37.6666742,-122.4253538
2,1950,37.6666847,-122.4104204
0,1356,37.6667,-122.4801
1,1580,37.6667,-122.4801
2,2102,37.6667,-122.4801
3,3800,37.6667139,-122.4256047
3,3100,37.666741,-122.402338
3,2475,37.6667599,-122.415784
3,2500,37.666775,-122.433963
3,2500,37.666775,-122.433963
3,2500,37.666775,-122.433963
3,3395,37.6667847,-122.4254635
3,3495,37.6668819,-122.425049
1,1500,37.6669,-122.477
1,1915,37.6669,-122.477
1,1865,37.6669,-122.477
1,1915,37.6669,-122.477
1,1800,37.6669,-122.477
1,1865,37.6669,-122.477
1,1745,37.6669,-122.477
1,1800,37.6669,-122.477
1,1915,37.6669,-122.477
1,1745,37.6669,-122.477
1,1550,37.6669,-122.477
1,1915,37.6669,-122.477
2,2000,37.6669,-122.477
2,2150,37.6669,-122.477
2,2275,37.6669,-122.477
2,2275,37.6669,-122.477
2,2150,37.6669,-122.477
2,2150,37.6669,-122.477
2,2275,37.6669,-122.477
2,2125,37.6669,-122.477
2,1950,37.6669,-122.477
2,2150,37.6669,-122.477
2,2025,37.6669,-122.477
2,1925,37.6669,-122.477
2,2125,37.6669,-122.477
2,2030,37.6669,-122.477
2,1875,37.6669,-122.477
2,2075,37.6669,-122.477
2,1900,37.6669,-122.477
2,2030,37.6669,-122.477
2,2275,37.6669,-122.477
3,1950,37.6669417,-122.4155418
0,2200,37.6670902,-122.4884343
0,1150,37.6670902,-122.4884343
0,2200,37.6670902,-122.4884343
0,2200,37.6670902,-122.4884343
0,2200,37.6670902,-122.4884343
3,2150,37.6671224,-122.4232353
3,2150,37.6671224,-122.4232353
3,3800,37.667191,-122.425226
3,2200,37.667193,-122.457344
3,2200,37.667193,-122.457344
3,2350,37.6672,-122.4364
0,1000,37.6672674,-122.416374
2,2200,37.6677116,-122.4299908
2,2200,37.6677116,-122.4299908
3,3535,37.667886,-122.4093333
3,2600,37.66791,-122.479864
3,2600,37.66791,-122.479864
3,2700,37.66791,-122.479864
4,2500,37.667954,-122.456277
3,2100,37.66821,-122.417803
3,2100,37.66821,-122.417803
3,2495,37.668236,-122.434384
3,2300,37.668309,-122.423313
3,2700,37.668465,-122.432913
3,2350,37.6686183,-122.4522091
0,1275,37.6690644,-122.4801734
0,1755,37.6690644,-122.4801734
0,1325,37.6690644,-122.4801734
0,1325,37.6690644,-122.4801734
1,1499,37.6690644,-122.4801734
1,1725,37.6690644,-122.4801734
1,1525,37.6690644,-122.4801734
1,1525,37.6690644,-122.4801734
1,1499,37.6690644,-122.4801734
4,2500,37.6690695,-122.4810438
4,2500,37.6690695,-122.4810438
4,2500,37.6690695,-122.4810438
4,2500,37.6690695,-122.4810438
4,2500,37.6690695,-122.4810438
4,2500,37.6690695,-122.4810438
0,1325,37.6691,-122.4802
1,1525,37.6691,-122.4802
2,1755,37.6691,-122.4802
1,1300,37.6691038,-122.4801518
1,1300,37.6691038,-122.4801518
3,2300,37.6691038,-122.4801518
2,2450,37.669156,-122.464476
2,2450,37.669156,-122.464476
2,2450,37.669156,-122.464476
2,2450,37.669156,-122.464476
2,1750,37.6692531,-122.4785831
0,1050,37.6693465,-122.4788003
1,1350,37.6693465,-122.4788003
1,1195,37.6693465,-122.4788003
1,1195,37.6693465,-122.4788003
0,975,37.6693524,-122.4753897
0,1000,37.6693524,-122.4753897
1,1395,37.6693524,-122.4753897
1,1385,37.6693524,-122.4753897
1,1495,37.6693524,-122.4753897
3,2995,37.669385,-122.422388
1,1325,37.669431,-122.479425
2,1575,37.669431,-122.479425
2,1650,37.669431,-122.479425
2,1575,37.669431,-122.479425
0,1050,37.669562,-122.478339
0,1050,37.669562,-122.478339
0,960,37.669711,-122.475882
1,1250,37.669711,-122.475882
0,950,37.670027,-122.475955
0,1685,37.670027,-122.475955
4,3995,37.6700376,-122.4150438
4,3995,37.6700376,-122.4150438
4,3995,37.6700376,-122.4150438
6,3395,37.670205,-122.488097
1,1250,37.6702122,-122.4756074
1,1250,37.6702122,-122.4756074
2,1500,37.6702122,-122.4756074
3,4000,37.670598,-122.417803
3,4000,37.670598,-122.417803
3,2800,37.6707226,-122.4645346
2,1800,37.671132,-122.478901
2,1800,37.671132,-122.478901
2,1700,37.6712,-122.48
2,1795,37.6712189,-122.4752326
1,1200,37.6712404,-122.48335
1,1200,37.6712404,-122.48335
1,1200,37.6712404,-122.48335
3,2750,37.6712414,-122.4810574
3,1700,37.6713639,-122.423834
3,3250,37.6713639,-122.423834
2,1800,37.6714612,-122.4792432
2,1650,37.6714612,-122.4792432
2,1650,37.6714612,-122.4792432
2,1650,37.6714612,-122.4792432
2,1650,37.6714612,-122.4792432
1,1600,37.671551,-122.477531
1,1450,37.671551,-122.477531
2,1400,37.6715563,-122.4359652
0,950,37.67165,-122.479437
0,1000,37.6718741,-122.4888396
2,1500,37.6718741,-122.4888396
2,1500,37.6718741,-122.4888396
2,1795,37.672007,-122.478347
2,1895,37.672007,-122.478347
2,1695,37.672007,-122.478347
2,1700,37.672121,-122.476571
0,1350,37.6722606,-122.4166648
4,3950,37.672384,-122.417336
4,3950,37.672384,-122.417336
4,4150,37.672384,-122.417336
4,2450,37.672394,-122.480787
4,2500,37.672394,-122.480787
0,1200,37.6726169,-122.483348
3,2200,37.6726169,-122.483348
3,2200,37.6726169,-122.483348
4,3300,37.6726991,-122.4835519
0,1100,37.6733008,-122.4810645
0,1150,37.6733008,-122.4810645
1,1100,37.6733008,-122.4810645
4,2450,37.6735636,-122.387311
1,525,37.67359,-122.483988
0,3600,37.6736595,-122.4907515
5,3600,37.6736595,-122.4907515
5,3700,37.6736595,-122.4907515
4,2950,37.673772,-122.486615
1,700,37.6739694,-122.4877592
2,1400,37.6739694,-122.4877592
2,1550,37.6739694,-122.4877592
3,2450,37.6739694,-122.4877592
4,3200,37.6739694,-122.4877592
4,3200,37.6739694,-122.4877592
4,3300,37.6739694,-122.4877592
4,3200,37.6739694,-122.4877592
1,1200,37.6740103,-122.4842454
1,1200,37.6740103,-122.4842454
1,1200,37.6740103,-122.4842454
0,2450,37.6740162,-122.4801725
1,700,37.6740162,-122.4801725
2,1550,37.6740162,-122.4801725
2,1550,37.6740162,-122.4801725
2,1700,37.6740162,-122.4801725
2,1550,37.6740162,-122.4801725
2,1300,37.6740162,-122.4801725
2,1550,37.6740162,-122.4801725
3,2450,37.6740162,-122.4801725
3,3000,37.6740162,-122.4801725
3,2250,37.6740162,-122.4801725
3,2450,37.6740162,-122.4801725
3,2300,37.6740162,-122.4801725
3,2450,37.6740162,-122.4801725
3,2450,37.6740162,-122.4801725
3,2450,37.6740162,-122.4801725
4,2300,37.6740162,-122.4801725
4,2300,37.6740162,-122.4801725
1,1550,37.674183,-122.477748
1,695,37.6746891,-122.4851354
1,755,37.6746891,-122.4851354
1,775,37.6746891,-122.4851354
1,695,37.6746891,-122.4851354
2,1295,37.6746891,-122.4851354
3,2095,37.6746891,-122.4851354
3,2095,37.6746891,-122.4851354
3,2095,37.6746891,-122.4851354
3,2045,37.6746891,-122.4851354
3,2295,37.6746891,-122.4851354
4,2400,37.6746891,-122.4851354
3,1600,37.674707,-122.4801362
5,2700,37.674707,-122.4801362
3,2400,37.6748,-122.4904
3,2400,37.674801,-122.490374
3,1000,37.674801,-122.490374
3,1500,37.674801,-122.490374
3,2045,37.674898,-122.487261
3,2200,37.674901,-122.485969
3,2400,37.674901,-122.485969
6,3800,37.674908,-122.480397
6,3750,37.674908,-122.480397
6,4000,37.674908,-122.480397
1,1550,37.6751071,-122.4777345
0,1900,37.6751072,-122.4777345
1,1550,37.6751072,-122.4777345
3,2100,37.6751074,-122.4911446
3,2100,37.6751074,-122.4911446
3,2135,37.6752,-122.4878
3,2550,37.6753366,-122.4903222
3,2550,37.6753366,-122.4903222
3,2500,37.6753366,-122.4903222
2,3250,37.6753791,-122.4883802
1,1400,37.675468,-122.4775818
2,1300,37.6754709,-122.3862738
2,1300,37.6754709,-122.3862738
2,2175,37.6755,-122.474
2,1995,37.6755,-122.474
2,1995,37.6755,-122.474
2,2050,37.6755,-122.474
2,2050,37.6755,-122.474
2,1995,37.6755,-122.474
2,2175,37.6755,-122.474
2,1995,37.6755,-122.474
2,1995,37.6755,-122.474
2,1995,37.6755,-122.474
2,2100,37.6755561,-122.4709408
3,2400,37.6755939,-122.487901
3,2400,37.675599,-122.485849
2,1600,37.6756034,-122.478515
3,2295,37.6756034,-122.478515
3,2295,37.6756034,-122.478515
3,3450,37.6756135,-122.4755745
0,1350,37.675841,-122.477693
1,750,37.675841,-122.477693
2,1925,37.6758445,-122.4733517
0,1600,37.6758544,-122.4795799
1,950,37.6758544,-122.4795799
1,795,37.6758544,-122.4795799
1,795,37.6758544,-122.4795799
1,1085,37.6758544,-122.4795799
1,795,37.6758544,-122.4795799
1,795,37.6758544,-122.4795799
1,745,37.6758544,-122.4795799
1,1085,37.6758544,-122.4795799
1,795,37.6758544,-122.4795799
1,1200,37.6758544,-122.4795799
2,1295,37.6758544,-122.4795799
2,1295,37.6758544,-122.4795799
2,1300,37.6758544,-122.4795799
2,1295,37.6758544,-122.4795799
2,1295,37.6758544,-122.4795799
3,2750,37.6758544,-122.4795799
3,2295,37.675861,-122.478871
3,2795,37.675861,-122.478871
3,2295,37.675861,-122.478871
0,2350,37.6760922,-122.4889018
3,2200,37.6760922,-122.4889018
3,2450,37.6761036,-122.4833664
1,500,37.676119,-122.475837
3,2490,37.6761304,-122.4818384
3,2490,37.6761304,-122.4818384
3,2490,37.6761304,-122.4818384
3,2600,37.6763235,-122.4755857
0,2650,37.676329,-122.475316
3,2290,37.676336,-122.481835
3,2490,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2490,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2490,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2490,37.676336,-122.481835
3,2490,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2490,37.676336,-122.481835
3,2490,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2290,37.676336,-122.481835
3,2290,37.6763369,-122.481135
3,2200,37.676423,-122.4862887
0,1315,37.6765,-122.4818
1,1600,37.6765,-122.4818
1,1795,37.6765,-122.4818
1,1731,37.6765,-122.4818
1,1495,37.6765,-122.4818
1,1650,37.6765,-122.4818
1,1545,37.6765,-122.4818
1,1795,37.6765,-122.4818
1,1545,37.6765,-122.4818
1,1645,37.6765,-122.4818
1,1350,37.6765,-122.4818
1,1830,37.6765,-122.4818
1,1780,37.6765,-122.4818
1,1545,37.6765,-122.4818
1,1515,37.6765,-122.4818
1,1795,37.6765,-122.4818
1,1800,37.6765,-122.4818
1,1890,37.6765,-122.4818
1,1795,37.6765,-122.4818
1,1695,37.6765,-122.4818
1,1795,37.6765,-122.4818
1,1545,37.6765,-122.4818
1,1695,37.6765,-122.4818
1,1650,37.6765,-122.4818
1,1275,37.6765,-122.4818
1,1465,37.6765,-122.4818
1,1765,37.6765,-122.4818
1,1695,37.6765,-122.4818
1,1695,37.6765,-122.4818
1,1650,37.6765,-122.4818
1,1595,37.6765,-122.4818
2,2025,37.6765,-122.4818
2,2025,37.6765,-122.4818
2,2145,37.6765,-122.4818
2,1995,37.6765,-122.4818
2,1895,37.6765,-122.4818
2,2025,37.6765,-122.4818
2,2246,37.6765,-122.4818
2,1975,37.6765,-122.4818
2,1600,37.6765,-122.4818
2,1925,37.6765,-122.4818
2,1945,37.6765,-122.4818
2,2295,37.6765,-122.4818
2,2350,37.6765,-122.4818
2,2395,37.6765,-122.4818
2,1975,37.6765,-122.4818
2,1900,37.6765,-122.4818
2,2115,37.6765,-122.4818
2,1795,37.6765,-122.4818
3,2700,37.6765,-122.4818
3,3200,37.6765,-122.4818
3,3275,37.6765,-122.4818
3,2500,37.6765,-122.4818
3,2800,37.6765,-122.4818
1,535,37.6765114,-122.4791631
2,1295,37.6765114,-122.4791631
2,1295,37.6765114,-122.4791631
2,1295,37.6765114,-122.4791631
2,1345,37.6765114,-122.4791631
2,1355,37.6765114,-122.4791631
2,1295,37.6765114,-122.4791631
2,1295,37.6765114,-122.4791631
4,2300,37.676609,-122.478456
2,1295,37.6766099,-122.482248
3,2500,37.6766099,-122.482127
4,2450,37.6766971,-122.488394
4,2400,37.6766971,-122.488394
1,1450,37.6767309,-122.474703
1,1700,37.6767309,-122.474703
1,1450,37.6767309,-122.474703
1,1450,37.6767309,-122.474703
1,1450,37.6767309,-122.474703
1,1450,37.6767309,-122.474703
2,2300,37.6767309,-122.474703
2,2400,37.6767309,-122.474703
2,1800,37.6767309,-122.474703
2,1900,37.6767309,-122.474703
2,1900,37.6767309,-122.474703
2,1900,37.6767309,-122.474703
3,2195,37.6767309,-122.474703
3,2195,37.676775,-122.4799863
2,1295,37.6768237,-122.4833703
3,2195,37.6768319,-122.4807832
3,1000,37.677027,-122.482124
3,2400,37.677027,-122.482124
2,1399,37.677033,-122.488425
2,1399,37.677033,-122.488425
3,2275,37.677033,-122.488425
5,3475,37.677033,-122.488425
5,3500,37.677033,-122.488425
1,680,37.6773332,-122.4817664
1,680,37.6773332,-122.4817664
2,1290,37.6773332,-122.4817664
1,902,37.677517,-122.4593859
4,3900,37.677678,-122.399911
4,3800,37.677678,-122.399911
3,1950,37.6776892,-122.4909256
4,3800,37.677696,-122.39995
0,2500,37.677974,-122.398493
0,2200,37.677974,-122.398493
2,2500,37.677974,-122.398493
2,2350,37.677974,-122.398493
2,2500,37.677974,-122.398493
2,2100,37.677974,-122.398493
2,2200,37.677974,-122.398493
2,2200,37.677974,-122.398493
2,2200,37.677974,-122.398493
2,2200,37.677974,-122.398493
2,2200,37.677974,-122.398493
2,2200,37.677974,-122.398493
0,1350,37.678088,-122.48721
1,1300,37.678203,-122.400641
3,2100,37.6782081,-122.4869148
3,2100,37.6782081,-122.4869148
3,2200,37.6782081,-122.4869148
3,2100,37.6782081,-122.4869148
3,2100,37.6782081,-122.4869148
3,2200,37.6782081,-122.4869148
3,2200,37.6782081,-122.4869148
2,2150,37.6783584,-122.3979301
2,2200,37.6783584,-122.3979301
2,2200,37.6783584,-122.3979301
2,1200,37.678377,-122.479274
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
0,1000,37.6783864,-122.4790002
1,795,37.6783864,-122.4790002
1,725,37.678526,-122.479619
4,3600,37.6788,-122.4819
3,2100,37.6788199,-122.478076
0,2450,37.6789016,-122.489319
3,2395,37.679064,-122.4908992
2,1650,37.679482,-122.396093
2,1650,37.679482,-122.396093
3,2200,37.679583,-122.4892271
1,1495,37.679597,-122.4067307
1,1495,37.679597,-122.4067307
1,1495,37.679597,-122.4067307
1,1089,37.679676,-122.402153
3,1500,37.679676,-122.402153
2,1395,37.67977,-122.478346
2,1395,37.67977,-122.478346
0,2500,37.679875,-122.487212
0,2500,37.679875,-122.487212
0,2500,37.679875,-122.487212
0,2500,37.679875,-122.487212
0,2700,37.679875,-122.487212
4,2500,37.679875,-122.487212
4,2700,37.679875,-122.487212
4,2700,37.679875,-122.487212
4,2700,37.679875,-122.487212
4,2500,37.679875,-122.487212
4,2500,37.679875,-122.487212
4,2500,37.679875,-122.487212
1,1297,37.6799289,-122.3979364
1,1295,37.6799289,-122.3979364
0,1880,37.6799564,-122.4798859
1,725,37.6799564,-122.4798859
1,725,37.6799564,-122.4798859
1,725,37.6799564,-122.4798859
1,725,37.6799564,-122.4798859
3,2195,37.6799564,-122.4798859
3,2295,37.6799564,-122.4798859
3,2195,37.6799564,-122.4798859
3,2100,37.6799564,-122.4798859
3,2700,37.6799564,-122.4798859
4,2900,37.6799564,-122.4798859
4,2600,37.6799564,-122.4798859
4,2600,37.6799564,-122.4798859
4,2900,37.6799564,-122.4798859
1,1345,37.6799565,-122.3980539
1,1345,37.6799565,-122.3980539
1,1345,37.6799565,-122.3980539
1,1345,37.6799565,-122.3980539
1,1345,37.6799565,-122.3980539
1,1350,37.6799565,-122.3980539
2,1660,37.6799565,-122.3980539
2,1650,37.6799565,-122.3980539
1,1450,37.6799661,-122.398063
4,2300,37.679971,-122.4790159
0,1600,37.6799851,-122.3976764
2,1600,37.6799851,-122.3976764
4,1250,37.6800002,-122.4863492
1,2100,37.6800241,-122.4075104
1,1350,37.680084,-122.397406
1,1450,37.680084,-122.397406
2,1950,37.680084,-122.397406
0,1100,37.6800927,-122.4017481
3,2600,37.680097,-122.479622
4,2900,37.680097,-122.479622
4,2900,37.680097,-122.479622
4,2900,37.680097,-122.479622
4,2900,37.680097,-122.479622
1,1343,37.680104,-122.397837
1,1345,37.680104,-122.397837
1,1345,37.680104,-122.397837
1,1345,37.680104,-122.397837
1,1895,37.6801121,-122.4026831
4,2500,37.680162,-122.404799
4,2500,37.680162,-122.404799
4,2500,37.680162,-122.404799
3,1950,37.680185,-122.484895
3,2150,37.680185,-122.484895
0,1450,37.6802751,-122.4869209
0,1450,37.6802751,-122.4869209
0,1450,37.6802751,-122.4869209
0,1550,37.6802751,-122.4869209
2,1399,37.6802751,-122.4869209
2,1300,37.680329,-122.478316
2,1800,37.680424,-122.397336
1,1795,37.6805,-122.479
2,1975,37.6805,-122.479
3,2995,37.6807053,-122.4050875
3,2995,37.6807053,-122.4050875
3,3500,37.6807053,-122.4050875
3,3200,37.6807053,-122.4050875
3,3500,37.6807053,-122.4050875
3,2995,37.6807053,-122.4050875
3,1500,37.6807053,-122.4050875
1,1300,37.6807126,-122.3970168
1,1450,37.6807126,-122.3970168
1,1388,37.680744,-122.4874
1,1488,37.680744,-122.4874
2,1788,37.680744,-122.4874
2,1950,37.680744,-122.4874
3,2400,37.680744,-122.485303
3,2400,37.680744,-122.485303
3,2000,37.680822,-122.476092
0,900,37.6808316,-122.4753347
0,900,37.6808316,-122.4753347
2,1850,37.6808698,-122.4030062
3,2400,37.6809592,-122.4860179
1,1400,37.6809673,-122.3990916
2,2500,37.6811719,-122.48804
2,2200,37.6811719,-122.48804
0,1650,37.681173,-122.48747
3,2500,37.681188,-122.48567
1,875,37.681202,-122.397634
6,350,37.681221,-122.3979055
3,2000,37.681353,-122.477912
2,1800,37.681429,-122.398226
2,1800,37.681429,-122.398226
0,2300,37.68146,-122.486885
0,925,37.6815883,-122.4754161
1,700,37.6815883,-122.4754161
0,1400,37.6816611,-122.4781967
3,2500,37.6816611,-122.4781967
3,2500,37.6816611,-122.4781967
3,1900,37.6816611,-122.4781967
3,2000,37.6816611,-122.4781967
3,2500,37.6816611,-122.4781967
2,2950,37.6817,-122.4001
1,1100,37.68176,-122.401707
3,2750,37.681862,-122.47715
3,2195,37.681999,-122.490065
2,1900,37.6820838,-122.4000386
2,2950,37.6820838,-122.4000386
2,2180,37.6820838,-122.4000386
3,2180,37.6820838,-122.4000386
3,2300,37.6820838,-122.4000386
3,2300,37.6820838,-122.4000386
3,3000,37.6821,-122.4636
1,890,37.6821755,-122.4036454
1,1300,37.6824631,-122.4036571
1,925,37.6824631,-122.4036571
1,1400,37.6824631,-122.4036571
2,1600,37.6824631,-122.4036571
3,2095,37.6825179,-122.4745715
1,2300,37.68266,-122.4005191
1,1450,37.68266,-122.4005191
3,3100,37.68266,-122.4005191
3,3100,37.68266,-122.4005191
3,3100,37.68266,-122.4005191
2,1400,37.682789,-122.477303
2,1400,37.682789,-122.477303
2,1400,37.682789,-122.477303
2,1400,37.682789,-122.477303
2,1400,37.682789,-122.477303
2,1400,37.682789,-122.477303
3,2500,37.682789,-122.477303
1,2390,37.6829,-122.4635
1,2240,37.6829,-122.4635
1,2580,37.6829,-122.4635
1,2140,37.6829,-122.4635
2,2775,37.6829,-122.4635
2,2470,37.6829,-122.4635
2,2850,37.6829,-122.4635
3,2755,37.6829,-122.4635
3,2780,37.6829,-122.4635
3,2815,37.6829,-122.4635
3,890,37.682936,-122.401131
2,800,37.683,-122.4851
2,1200,37.6830688,-122.4871085
3,2750,37.6830817,-122.4032993
1,750,37.6831937,-122.4881205
1,750,37.6831937,-122.4881205
1,700,37.6831937,-122.4881205
2,1400,37.6831937,-122.4881205
3,2395,37.6831937,-122.4881205
3,2600,37.6831937,-122.4881205
3,2395,37.6831937,-122.4881205
3,2395,37.6831937,-122.4881205
3,2395,37.6831937,-122.4881205
3,2395,37.6831937,-122.4881205
3,2395,37.6831937,-122.4881205
4,2099,37.6831937,-122.4881205
4,2099,37.6831937,-122.4881205
4,2099,37.6831937,-122.4881205
4,2100,37.6831937,-122.4881205
2,1700,37.6832299,-122.4607945
2,2200,37.6832299,-122.4607945
2,1700,37.6832299,-122.4607945
2,2000,37.6832363,-122.4607994
2,2200,37.6832363,-122.4607994
2,2100,37.6832363,-122.4607994
1,1300,37.68339,-122.402761
3,1800,37.683392,-122.474622
0,725,37.683419,-122.478105
0,950,37.6834797,-122.4901355
1,1000,37.6834797,-122.4901355
2,2375,37.6834797,-122.4901355
2,2325,37.6834797,-122.4901355
2,1250,37.6834797,-122.4901355
2,2350,37.6834797,-122.4901355
2,2375,37.6834797,-122.4901355
2,2450,37.6834797,-122.4901355
2,2375,37.6834797,-122.4901355
4,2575,37.6835426,-122.4802442
1,925,37.683559,-122.401655
1,1200,37.683559,-122.401655
1,1275,37.683559,-122.401655
0,1400,37.6835851,-122.4798687
0,1400,37.6835851,-122.4798687
0,1400,37.6835851,-122.4798687
1,1350,37.6835851,-122.4798687
1,750,37.6835851,-122.4798687
1,750,37.6835851,-122.4798687
1,1350,37.6835851,-122.4798687
1,1400,37.6835851,-122.4798687
4,2400,37.6835851,-122.4798687
0,1200,37.6836073,-122.4910258
1,1200,37.6836073,-122.4910258
2,2400,37.683673,-122.4049975
2,2400,37.683673,-122.4049975
2,1380,37.6837263,-122.4919224
2,1390,37.6837263,-122.4919224
3,2300,37.6837263,-122.4919224
3,2300,37.6837263,-122.4919224
3,880,37.683754,-122.474622
0,1200,37.6837674,-122.4871075
1,900,37.6837891,-122.4014913
1,1025,37.683861,-122.407239
3,2500,37.6839447,-122.4759318
3,2950,37.6840199,-122.476035
3,2950,37.6840199,-122.476035
3,2700,37.6840199,-122.476035
3,2950,37.684156,-122.47824
3,2975,37.684156,-122.47824
3,3200,37.684156,-122.47824
3,2975,37.684156,-122.47824
3,2975,37.684156,-122.47824
3,2975,37.684156,-122.47824
3,3200,37.684156,-122.47824
0,1475,37.6841719,-122.401435
0,990,37.6841719,-122.401435
1,950,37.6841719,-122.401435
3,1800,37.6841973,-122.479525
4,1800,37.6841973,-122.479525
1,1375,37.6842,-122.4014
1,1000,37.6842525,-122.4713105
1,1600,37.684361,-122.39956
1,1395,37.684361,-122.39956
1,1450,37.684361,-122.39956
3,2195,37.684396,-122.474507
0,1475,37.6844538,-122.4870928
0,1575,37.6844538,-122.4870928
2,1575,37.6844538,-122.4870928
4,2700,37.6844724,-122.4842965
4,2700,37.6844724,-122.4842965
4,2700,37.6844724,-122.4842965
4,2700,37.6844724,-122.4842965
3,2550,37.6844942,-122.3981435
2,2200,37.6845001,-122.4019346
2,2200,37.6845001,-122.4019346
2,2200,37.6845001,-122.4019346
1,700,37.6845047,-122.4722914
1,1500,37.6845704,-122.3996906
2,2190,37.6845809,-122.4673692
2,2190,37.6845809,-122.4673692
1,750,37.6846252,-122.4766557
1,775,37.6846252,-122.4766557
1,780,37.684628,-122.4757684
1,780,37.684628,-122.4757684
1,780,37.684628,-122.4757684
2,1380,37.684628,-122.4757684
2,1500,37.684628,-122.4757684
3,2200,37.684628,-122.4757684
3,2200,37.684628,-122.4757684
3,2200,37.684628,-122.4757684
